Type,Account ID (CaseSafe),Reseller Distributor ID,Company Name,Account Territory,Partner Margin,Payment Method,Billing Zip/Postal Code,Account Owner
Reseller,001Vk00000BkrSoIAJ,GB202411P022836573,Cerniq LTD,,20,Cash with Order,B13NJ,Carlo Giuliano
Reseller,001Vk00000EpBO1IAN,GB20251P024212860,Compass IT Support Ltd,,20,Credit,IP28 7DE,Carlo Giuliano
Reseller,0010Y00000YuHFQQA3,US20218P,"ConnectWise UK, EMEA and ROW",South,35,Credit,33634,Carlo Giuliano
Reseller,001Vk000008vVaMIAU,IM202410P022331806,Domicilium,Midlands,20,Credit,IM9 2RS,Carlo Giuliano
Reseller,001Vk00000NSkveIAD,GB20255P027237124,Lumora Digital Limited,,20,Cash with Order,LS12 1AL,Carlo Giuliano
Reseller,001Vk00000DxwN9IAJ,GB202412P023712945,Mollys Tech Magic,,20,Cash with Order,LE168AL,Carlo Giuliano
Reseller,001Vk00000OXC9cIAH,GB20255P027598551,ONEMS GLOBAL LTD,,,Cash with Order,N1 7GU,Carlo Giuliano
Reseller,001Vk000007MdYHIA0,GB20249P021480360,Reboot Systems LTD,,20,Credit,NR25 6HP,Carlo Giuliano
Reseller,001Vk00000CN8xJIAT,GB202411P023050539,SIMPLY BETTER IT LIMITED,,,Cash with Order,SK22 4PP,Carlo Giuliano
Reseller,0011n00001xaywSAAQ,GB20255P000527564,Uniware Systems Ltd,,,Cash with Order,ME2 4BH,Carlo Giuliano
Reseller,001Vk00000F1PlOIAV,GB20251P024331772,wundr space ltd,,20,Credit,BH21 7SB,Carlo Giuliano
Reseller,0010Y00000WJYPWQA5,AGILEIC2,Agile ICT Limited,South,35,Credit,PO15 5TH,Chris Rye
Reseller,0010Y00000WJk0gQAD,AJMNETW,AJM Networking Services LTD,South,25,Credit,BH10 4EQ,Chris Rye
Reseller,0010Y00000WJk7cQAD,ASAPCOM,ASAP Computer Services,South,30,Credit,RG8 7HY,Chris Rye
Reseller,0010Y00000WJYSrQAP,ASHBYCO,Ashby Computer Services,Midlands,35,Credit,NN4 7PL,Chris Rye
Reseller,0010Y00000WJkB7QAL,BLUEDIT,Blue Diamond IT Ltd,South,30,Credit,EC2M 4RH,Chris Rye
Reseller,001Vk00000O0a8vIAB,GB20255P027419587,Brae Link Systems Ltd,,20,Cash with Order,EH166JA,Chris Rye
Reseller,0010Y00000WJkBTQA1,BRISTOL,Bristol Computer Support Ltd,South,30,Credit,BS6 5DJ,Chris Rye
Reseller,0011n00002r6FXUAA2,GB20225P014322433,CIM Software Ltd,South,25,Credit,SO16 0YW,Chris Rye
Reseller,0010Y00000WJkIiQAL,COBITSO,CoBIT South West Limited,South,25,Credit,TR4 9DE,Chris Rye
Reseller,0010Y00000WJzBaQAL,COMCENC,Comcen Computer Supplies Ltd,South,30,Credit,SA5 4HS,Chris Rye
Reseller,0010Y00000WJkMZQA1,COMPUTSS,Computer and Software Services,South,25,Credit,BN27 1GB,Chris Rye
Reseller,001Vk000002CvfkIAC,GB20243P019976452,Concero UK Ltd,,20,Credit,WV3 9QB,Chris Rye
Reseller,0010Y00000WJkN2QAL,CREATEI,Create IT Ltd,South,30,Credit,RG14 5HG,Chris Rye
Reseller,0010Y00000WJkNJQA1,CUBETEC,Cube Technology,South,30,Credit,HA1 4HX,Chris Rye
Reseller,001Vk00000NtxS4IAJ,GB20255P027392595,Digital Planning Limited,,20,Credit,LE11 3QF,Chris Rye
Reseller,0010Y00000WJzHHQA1,EDENITSE,Eden IT Services Ltd,South,30,Credit,HA4 7LF,Chris Rye
Reseller,0010Y00000WJkbvQAD,ELMBROOK,Elmbrook Computer Services,South,25,Credit,SM4 4TS,Chris Rye
Reseller,0010Y00000WJkbwQAD,ELMDALEI,Elmdale IT services Limited,South,30,Credit,rg78hn,Chris Rye
Reseller,0010Y00000WJkcBQAT,EPICNET,ePic Net,South,25,Credit,SG5 3PF,Chris Rye
Reseller,0010Y00000WJkflQAD,GALTECS,Galtec Solutions,North,25,Credit,LS18 4DF,Chris Rye
Reseller,0010Y00000WJkkFQAT,INSPIRE2,Inspired Technology Services Ltd,South,30,Credit,CT2 0PU,Chris Rye
Reseller,0010Y00001bZbe1QAC,ITECCONN,ITEC Connect Limited,South,30,Credit,BS14 0BL,Chris Rye
Reseller,0010Y00000WJkyKQAT,LOGUINLT,Loguin Ltd,South,25,Credit,PO16 9NP,Chris Rye
Reseller,0011n00002wSpYiAAK,GB202311P018516817,MeridianIT,South,20,Credit,WD17 1HP,Chris Rye
Reseller,0010Y00000WJl2XQAT,MICROCO1,Microcomms Professional Services,South,25,Credit,TR3 6EE,Chris Rye
Reseller,0010Y00000WJl3KQAT,NEOTERIC,Neoteric Networks,Midlands,25,Credit,SK9 6AD,Chris Rye
Reseller,0010Y00000WJYdaQAH,THEPANA,PC Express,South,30,Credit,HA8 6JZ,Chris Rye
Reseller,0010Y00000WJlEEQA1,PCSERVI,PC Service ltd,South,25,Credit,CR0 4WF,Chris Rye
Reseller,0010Y00000WJYbeQAH,PHOENIXS,Phoenix SBS Ltd,South,30,Credit,PO20 1JQ,Chris Rye
Reseller,0010Y00000WJlEdQAL,PIONIS,Pioneer Information Solutions Ltd,South,30,Credit,HA7 1EE,Chris Rye
Reseller,0010Y00000WJlF4QAL,PRIORIT2,Priority IT,South,25,Credit,BA13 4LD,Chris Rye
Reseller,0010Y00000WJYbvQAH,PSDLLTD,PSDL Ltd T/a CCC & SchoolCare,South,35,Credit,BH24 3BA,Chris Rye
Reseller,001Vk000002LPyLIAW,GB20244P020008533,Revitalise Technology LTD,South,20,Cash with Order,TW1 3LJ,Chris Rye
Reseller,0011n00001wG7QcAAK,GB20192P000001741,RM Education Ltd,South,20,Credit,OX14 4SB,Chris Rye
Reseller,0010Y00000WJlMCQA1,ROCKETC,Rocket Computer Services,South,30,Cash with Order,PO7 6EE,Chris Rye
Reseller,0010Y00000WJlMKQA1,SAPPHIRE,Sapphire Computer Systems Ltd,South,30,Credit,SS0 9JQ,Chris Rye
Reseller,0010Y00000WJlQmQAL,SIRECTE,Sirec Technology,South,25,Credit,EC2A 4JB,Chris Rye
Reseller,0010Y00000WJlQrQAL,SLCOMPLE,SL-Complete Limited,South,25,Credit,HA1 1GW,Chris Rye
Reseller,0010Y00000WJYd7QAH,SOTASOL,Sota Solutions Ltd,South,35,Credit,ME9 8PX,Chris Rye
Reseller,0010Y00000WJzqiQAD,SPEEDCHI,Speedchilli Limited,South,25,Credit,SE1 9LQ,Chris Rye
Reseller,0010Y00000WJzuEQAT,STEPHENP,Stephen Plume,South,25,Cash with Order,DL8 2QU,Chris Rye
Reseller,0011n00002sk9WEAAY,GB202210P015184505,Sumillion,South,20,Cash with Order,RG23 8PY,Chris Rye
Reseller,0010Y00000WJYdXQAX,SYSINFOR,System IT,North,30,Credit,CA1 2UT,Chris Rye
Reseller,0010Y00000WJzvGQAT,TAYLMADE,Tailor Made Technologies,South,25,Credit,PO15 7PA,Chris Rye
Reseller,0010Y00000WJYdYQAX,TARGETI,Target IT Services (Bournemouth),South,35,Credit,BH9 3LH,Chris Rye
Reseller,0010Y00000WJlbsQAD,THETOTA,The Total Package Ltd,South,25,Credit,ME19 6PA,Chris Rye
Reseller,0011n00002ODALxAAP,GB20205P005683441,Threat Protect,South,30,Credit,SE1 8ND,Chris Rye
Reseller,0010Y00000WJzx6QAD,TOTALCO1,Total Computer IT Services Limited,South,25,Credit,BN10 8PT,Chris Rye
Reseller,001Vk00000FHA5ZIAX,GB20251P024364501,Total Security Protection Limited,,20,Credit,WD18 9RS,Chris Rye
Reseller,0010Y00000WJlcLQAT,TRIDENT,Trident Professional IT Services Limited,South,25,Credit,BN1 4ST,Chris Rye
Reseller,0010Y00000WJlLwQAL,RENAISSA,Uniserve,South,35,Credit,BN27 1RY,Chris Rye
Reseller,0011n00002KsY1DAAV,GB20202P004630360,Vanquish Technologies,South,25,Credit,EC2M 5SQ,Chris Rye
Reseller,0010Y00000WJli9QAD,VOHKUS,Vohkus,South,25,Credit,PO15 5TT,Chris Rye
Reseller,0010Y00000WJYU5QAP,COMASSIS,Wiseserve T/A - Computer Assistance,Midlands,30,Credit,OX4 2EA,Chris Rye
Reseller,0011n00002wT9qwAAC,GB202311P018578524,Xitenys,South,20,Cash with Order,GU9 8HT,Chris Rye
Reseller,0010Y00000WJk07QAD,ACRCOMP2,ACR Computers,Midlands,30,Credit,PE9 2YQ,Daniel Downer
Reseller,0011n00002sj6NwAAI,GB202211P015744159,Adams Computer Services,South,20,Credit,TN39 4BN,Daniel Downer
Reseller,0010Y00000WJk0OQAT,ADSCOMPU,ads computers,Midlands,30,Credit,NG9 8GU,Daniel Downer
Reseller,0010Y00000WJk7JQAT,ANTECHSC,Antechs Computers Limited,Midlands,25,Credit,PE19 1JL,Daniel Downer
Reseller,0011n00002oiNgCAAU,GB202111P013111513,Atlantico Solutions,South,20,Cash with Order,HA4 8AW,Daniel Downer
Reseller,0011n00002rTSsaAAG,GB20226P014462009,Bluegnomecomputers,South,25,Credit,TW1 3RR,Daniel Downer
Reseller,0010Y00000WJlckQAD,VALUECO,Central Computers (Driffield) Ltd,North,20,Cash with Order,YO256AP,Daniel Downer
Reseller,0010Y00000WJkJEQA1,COMPUFIX,Compufix.,North,25,Cash with Order,LS29 8NA,Daniel Downer
Reseller,0010Y00000WJzCYQA1,COMPUTE6,Computer & Audio Ltd,Midlands,20,Credit,GL7 5HP,Daniel Downer
Reseller,0010Y00000WJkJ9QAL,COMPREST,Computer Restore,Midlands,25,Cash with Order,HR6 0RW,Daniel Downer
Reseller,0011n00002paIc1AAE,GB20221P013469775,Computerworks-uk,South,20,Cash with Order,PO19 7XS,Daniel Downer
Reseller,0011n00001uszKrAAI,COTSWOLD,Cotswold Computer Medic Ltd,Midlands,25,Cash with Order,GL1 3AT,Daniel Downer
Reseller,0010Y00000WJkMvQAL,COTTENHA,Cottenham Computer Services Ltd,Midlands,25,Credit,CB24 8TF,Daniel Downer
Reseller,0011n00002vA4vtAAC,,Currys Group Limited,Midlands,,Cash with Order,HP2 7WW,Daniel Downer
Reseller,0011n00002qKEaSAAW,GB20223P013890142,Cybogen Limited,South,20,Credit,CR7 7EL,Daniel Downer
Reseller,001Vk0000052xKUIAY,GB20247P020526498,Digital Reliability Ltd.,,20,Cash with Order,pe4 7el,Daniel Downer
Reseller,0010Y00000WJYV7QAP,DISK,Disking,Midlands,35,Credit,GU30 7EU,Daniel Downer
Reseller,0011n00002uHe0pAAC,GB20231P017287778,DROID IT SYSTEMS LTD,South,20,Cash with Order,HA1 4HN,Daniel Downer
Reseller,001Vk000003WuOpIAK,GB20245P020280425,Dukesy Limited t/a dload,,20,Credit,E2 8HD,Daniel Downer
Reseller,001Vk000006C8jCIAS,GB20248P020675573,EMMITECH LTD,,20,Cash with Order,BA4 6HT,Daniel Downer
Reseller,001Vk00000DPhDZIA1,GB202412P023396803,Empire Digital Group Ltd,,20,Cash with Order,LE7 1ZP,Daniel Downer
Reseller,0011n00002d4p22AAA,GB20214P010822753,Enterpriseworx IT Limited,North,20,Cash with Order,LS19 7YA,Daniel Downer
Reseller,0011n00002vAGcMAAW,GB202310P018367480,EuroPC,Midlands,25,Credit,G74 4QL,Daniel Downer
Reseller,0011n00002wT7gcAAC,,European Electronique Ltd,,,Credit,OX29 4TT,Daniel Downer
Reseller,0011n00002wVS0sAAG,GB20243P019907140,Extreme Hardware Limited,,25,Credit,ME10 5JR,Daniel Downer
Reseller,0011n00002uMwJtAAK,GB20232P017377198,Eztech,North,20,Credit,DL4 1DU,Daniel Downer
Reseller,0011n00002selG5AAI,GB20229P015135565,Fife Computers,North,20,Credit,KY13 8AQ,Daniel Downer
Reseller,0010Y00000WJkg5QAD,GRAPEVIN,Grapevine Computers,Midlands,25,Cash with Order,WA14 1RZ,Daniel Downer
Reseller,0010Y00000WJkk1QAD,IITACLT,IITAC Ltd,North,25,Credit,BB4 8ES,Daniel Downer
Reseller,0010Y00000sDuE8QAK,HUGHESCO,IT Manager Co,North,20,Credit,LA4 5ES,Daniel Downer
Reseller,0010Y00000WJkr1QAD,ITRETAIL,IT Retail Systems LTD,North,30,Credit,HD2 1GN,Daniel Downer
Reseller,0011n00002uIWkIAAW,GB20232P017349012,Judi Limited,North,20,Credit,M14 4AT,Daniel Downer
Reseller,001Vk000005eEfuIAE,GB20247P020607179,KCITServices,,20,Cash with Order,BA21 5LR,Daniel Downer
Reseller,0011n00002uQ9fcAAC,GB20233P017587282,KPMI LTD,North,20,Credit,WA7 4SX,Daniel Downer
Reseller,0011n00002uONqaAAG,GB20233P017550164,L' COMPUTER HUB (UK) LIMITED,South,20,Cash with Order,SN1 5NS,Daniel Downer
Reseller,0010Y00000WJkyWQAT,MANDRSY,M and R Systems,Midlands,25,Cash with Order,NG24 3AG,Daniel Downer
Reseller,0010Y00000WJkyyQAD,MEGABYTE,Megabyte PCs,Midlands,25,Credit,CV5 6JW,Daniel Downer
Reseller,0010Y00000WJl2YQAT,MicroDream,Microdream LTD,Midlands,35,Credit,TQ5 9DF,Daniel Downer
